id,town,area,latitude,longitude,region
03-018-0002,Homel,city,52.437432,30.986793,3
03-018-0003,Homel,city,52.431854,30.974423,3
03-018-0004,Homel,city,52.431854,30.974423,3
03-018-0005,Homel,city,52.426599,30.95431,3
03-018-0006,Homel,city,52.426599,30.95431,3
03-018-0007,Homel,city,52.426763,30.989434,3
03-018-0008,Homel,city,52.421046,30.972474,3
03-018-0009,Homel,city,52.421046,30.972474,3
03-018-0010,Homel,city,52.419959,30.954831,3
03-018-0011,Homel,city,52.430349,30.966051,3
03-018-0012,Homel,city,52.435433,30.956942,3
03-018-0013,Homel,city,52.435433,30.956942,3
03-018-0014,Homel,city,52.462191,30.808639,3
03-018-0015,Homel,city,52.414714,30.947195,3
03-018-0016,Homel,city,52.414714,30.947195,3
03-018-0017,Homel,city,52.424753,30.952127,3
03-018-0018,Homel,city,52.424753,30.952127,3
03-018-0019,Homel,city,52.424715,30.923794,3
03-018-0020,Homel,city,52.418059,30.985948,3
03-018-0021,Homel,city,52.418059,30.985948,3
03-018-0022,Homel,city,52.413164,30.976875,3
03-018-0023,Homel,city,52.410446,30.983379,3
03-018-0024,Homel,city,52.402094,30.984251,3
03-018-0025,Homel,city,52.404149,30.98691,3
03-018-0026,Homel,city,52.404149,30.98691,3
03-018-0027,Homel,city,52.409522,30.980244,3
03-018-0028,Homel,city,52.409522,30.980244,3
03-018-0029,Homel,city,52.407193,30.970947,3
03-018-0030,Homel,city,52.407193,30.970947,3
03-018-0031,Homel,city,52.412538,30.966096,3
03-018-0032,Homel,city,52.412665,30.962547,3
03-018-0033,Homel,city,52.412846,30.960185,3
03-018-0034,Homel,city,52.407924,30.95917,3
03-018-0035,Homel,city,52.408457,30.951615,3
03-018-0036,Homel,city,52.408457,30.951615,3
03-018-0037,Homel,city,52.406776,30.950115,3
03-018-0038,Homel,city,52.403496,30.951929,3
03-018-0039,Homel,city,52.403496,30.951929,3
03-018-0040,Homel,city,52.401913,30.952163,3
03-018-0041,Homel,city,52.407127,30.948183,3
03-018-0042,Homel,city,52.406017,30.945147,3
03-018-0043,Homel,city,52.40649,30.935014,3
03-018-0044,Homel,city,52.402798,30.927163,3
03-018-0045,Homel,city,52.402798,30.927163,3
03-018-0046,Homel,city,52.401886,30.925734,3
03-018-0047,Homel,city,52.401886,30.925734,3
03-018-0048,Homel,city,52.411094,30.925555,3
03-018-0049,Homel,city,52.411094,30.925555,3
03-018-0050,Homel,city,52.410445,30.922195,3
03-018-0051,Homel,city,52.410445,30.922195,3
03-018-0052,Homel,city,52.408797,30.912511,3
03-018-0053,Homel,city,52.406325,30.907579,3
03-018-0054,Homel,city,52.397649,30.908226,3
03-018-0055,Homel,city,52.39727,30.904184,3
03-018-0056,Homel,city,52.396149,30.901812,3
03-018-0057,Homel,city,52.39516,30.904552,3
03-018-0058,Homel,city,52.394869,30.89777,3
03-018-0059,Homel,city,52.401704,30.913751,3
03-018-0060,Homel,city,52.402287,30.91173,3
03-018-0061,Homel,city,52.402287,30.91173,3
03-019-0001,Homel,city,52.476888,31.026166,3
03-019-0002,Homel,city,52.476888,31.026166,3
03-019-0003,Homel,city,52.478654,31.021647,3
03-019-0004,Homel,city,52.480815,31.019905,3
03-019-0005,Homel,city,52.470667,31.02569,3
03-019-0006,Homel,city,52.470667,31.02569,3
03-019-0007,Homel,city,52.470728,31.027603,3
03-019-0008,Homel,city,52.470728,31.027603,3
03-019-0009,Homel,city,52.474787,31.00846,3
03-019-0010,Homel,city,52.472313,31.013006,3
03-019-0011,Homel,city,52.475665,30.979454,3
03-019-0012,Homel,city,52.489135,30.96994,3
03-019-0013,Homel,city,52.42416,31.014272,3
03-019-0014,Homel,city,52.42416,31.014272,3
03-019-0015,Homel,city,52.539473,30.907112,3
03-019-0016,Homel,city,52.461038,30.998183,3
03-019-0017,Homel,city,52.459343,31.004553,3
03-019-0018,Homel,city,52.454651,31.005927,3
03-019-0019,Homel,city,52.456577,31.001004,3
03-019-0020,Homel,city,52.455661,30.99883,3
03-019-0021,Homel,city,52.455661,30.99883,3
03-019-0022,Homel,city,52.454843,30.996045,3
03-019-0023,Homel,city,52.45031,30.991554,3
03-019-0024,Homel,city,52.441192,30.994923,3
03-019-0025,Homel,city,52.441192,30.994923,3
03-019-0026,Homel,city,52.434555,30.998588,3
03-019-0027,Homel,city,52.43338,31.003636,3
03-019-0028,Homel,city,52.43338,31.003636,3
03-019-0029,Homel,city,52.430239,30.992901,3
03-019-0030,Homel,city,52.428586,30.993737,3
03-019-0031,Homel,city,52.533195,30.911748,3
03-019-0032,Homel,city,52.488296,30.986901,3
03-019-0033,Homel,city,52.441198,30.941796,3
03-019-0034,Homel,city,52.446819,30.942937,3
03-019-0035,Homel,city,52.444876,30.946593,3
03-019-0036,Homel,city,52.438964,30.914353,3
03-019-0037,Homel,city,52.448103,30.967982,3
03-019-0038,Homel,city,52.448103,30.967982,3
03-019-0039,Homel,city,52.452664,30.968557,3
03-019-0040,Homel,city,52.453636,30.969312,3
03-019-0041,Homel,city,52.448515,30.969527,3
03-019-0042,Homel,city,52.453636,30.969312,3
03-019-0043,Homel,city,52.44745,30.96332,3
03-019-0044,Homel,city,52.447264,30.961757,3
03-019-0045,Homel,city,52.447335,30.966419,3
03-019-0046,Homel,city,52.45082,30.96509,3
03-019-0047,Homel,city,52.455463,30.978627,3
03-019-0048,Homel,city,52.444947,30.968584,3
03-019-0049,Homel,city,52.468264,30.967686,3
03-019-0050,Homel,city,52.468264,30.967686,3
03-019-0051,Homel,city,52.465691,30.965548,3
03-019-0052,Homel,city,52.465691,30.965548,3
03-019-0053,Homel,city,52.458794,30.961056,3
03-019-0054,Homel,city,52.457905,30.925276,3
03-019-0055,Homel,city,52.454234,30.959619,3
03-019-0056,Homel,city,52.454234,30.959619,3
03-019-0057,Homel,city,52.456495,30.965395,3
03-019-0058,Homel,city,52.456495,30.965395,3
03-019-0059,Homel,city,52.461269,30.95934,3
03-019-0060,Homel,city,52.461269,30.95934,3
03-019-0061,Homel,city,52.458794,30.961056,3
03-019-0062,Homel,city,52.467255,30.97074,3
03-019-0063,Homel,city,52.465691,30.965548,3
03-019-0064,Homel,city,52.463996,30.983945,3
03-019-0065,Homel,city,52.463996,30.983945,3
03-020-0001,Homel,city,52.419651,31.008811,3
03-020-0002,Homel,city,52.416295,31.006277,3
03-020-0003,Homel,city,52.418542,31.001876,3
03-020-0004,Homel,city,52.421365,31.000546,3
03-020-0005,Homel,city,52.421365,31.000546,3
03-020-0006,Homel,city,52.426187,30.99495,3
03-020-0007,Homel,city,52.417564,31.011775,3
03-020-0008,Homel,city,52.425945,31.00855,3
03-020-0009,Homel,city,52.427494,31.007086,3
03-020-0010,Homel,city,52.429482,31.001831,3
03-020-0011,Homel,city,52.431294,31.008209,3
03-020-0012,Homel,city,52.433177,31.007131,3
03-020-0013,Homel,city,52.428696,31.011452,3
03-020-0014,Homel,city,52.427873,31.014605,3
03-020-0015,Homel,city,52.432106,31.015305,3
03-020-0016,Homel,city,52.435181,31.009709,3
03-020-0017,Homel,city,52.436339,31.007822,3
03-020-0018,Homel,city,52.440468,31.005352,3
03-020-0019,Homel,city,52.438376,31.002441,3
03-020-0020,Homel,city,52.445386,30.995533,3
03-020-0021,Homel,city,52.451133,30.99442,3
03-020-0022,Homel,city,52.452137,31.007391,3
03-020-0023,Homel,city,52.450699,31.002675,3
03-020-0024,Homel,city,52.447494,31.000609,3
03-020-0025,Homel,city,52.447983,31.001498,3
03-020-0026,Homel,city,52.448954,31.019833,3
03-020-0027,Homel,city,52.448279,31.016473,3
03-020-0028,Homel,city,52.448279,31.016473,3
03-020-0029,Homel,city,52.448279,31.016473,3
03-020-0030,Homel,city,52.45458,31.017641,3
03-020-0031,Homel,city,52.45458,31.017641,3
03-020-0032,Homel,city,52.45458,31.017641,3
03-020-0033,Homel,city,52.45458,31.017641,3
03-020-0034,Homel,city,52.460314,31.021953,3
03-020-0035,Homel,city,52.460314,31.021953,3
03-020-0036,Homel,city,52.453411,31.031394,3
03-020-0037,Homel,city,52.453411,31.031394,3
03-020-0038,Homel,city,52.453411,31.031394,3
03-020-0039,Homel,city,52.453411,31.031394,3
03-020-0040,Homel,city,52.465005,31.037494,3
03-020-0041,Homel,city,52.465005,31.037494,3
03-020-0042,Homel,city,52.467343,31.035221,3
03-020-0043,Homel,city,52.467343,31.035221,3
03-020-0044,Homel,city,52.467343,31.035221,3
03-020-0045,Homel,city,52.467343,31.035221,3
03-020-0046,Homel,city,52.467343,31.035221,3
03-020-0047,Homel,city,52.467343,31.035221,3
03-020-0048,Homel,city,52.467271,31.036784,3
03-085-0001,Чемерисский сельский Совет,village,51.641172,30.341767,3
03-085-0002,Kamaryn,village,51.442681,30.565142,3
03-085-0003,Кирово,village,51.390982,30.585255,3
03-085-0004,Асаревичи,village,51.611534,30.493609,3
03-085-0005,Верхние Жары,village,51.335893,30.585219,3
03-085-0006,Малейки,village,51.802224,30.329028,3
03-085-0007,Селец,village,51.831609,30.334472,3
03-085-0008,Malazhyn,village,51.74015,30.508269,3
03-085-0009,Кривча,village,51.74334,30.428068,3
03-085-0010,Микуличи,village,51.847062,30.165939,3
03-085-0011,Красное,village,51.508478,30.51197,3
03-085-0012,Бурки,village,51.807052,30.173009,3
03-085-0013,Дублин,village,51.731984,30.332604,3
03-085-0014,Бакуны,village,51.822848,30.148629,3
03-085-0015,Шкураты,village,51.83925,30.263604,3
03-085-0016,Старые Храковичи,village,51.670182,30.424537,3
03-085-0017,Новая Гребля,village,51.679543,30.352115,3
03-085-0018,Чемерисы,village,51.705911,30.453221,3
03-086-0001,Buda-Kashalyova,town_below100,52.718415,30.574718,3
03-086-0002,Buda-Kashalyova,town_below100,52.735349,30.54978,3
03-086-0003,Buda-Kashalyova,town_below100,52.723466,30.571978,3
03-086-0004,Buda-Kashalyova,town_below100,52.720799,30.571978,3
03-086-0005,Buda-Kashalyova,town_below100,52.719179,30.56931,3
03-086-0006,Уваровичи,village,52.594348,30.728536,3
03-086-0007,Радеево,village,52.644997,30.724979,3
03-086-0008,Губичи,village,52.690592,30.311826,3
03-086-0009,Левады,village,52.610149,30.437329,3
03-086-0010,Недойка,village,52.653744,30.397759,3
03-086-0011,Старая Гусевица,village,52.58328,30.663848,3
03-086-0012,Пенчин,village,52.642363,30.648209,3
03-086-0013,Коммунар,village,52.634548,30.822033,3
03-086-0014,Кошелёво,village,52.741418,30.60332,3
03-086-0015,Шарибовка,village,52.778764,30.5383,3
03-086-0016,Бацунь,village,52.582186,30.564953,3
03-086-0017,Кривск,village,52.591498,30.509491,3
03-086-0018,Ивольск,village,52.542885,30.536584,3
03-086-0019,Липиничи,village,52.815975,30.546241,3
03-086-0020,Неговка,village,52.859379,30.514027,3
03-086-0021,Буда Люшевская,village,52.84983,30.424016,3
03-086-0022,Бушевка,village,52.67494,30.618582,3
03-086-0023,Морозовичи,village,52.671697,30.532263,3
03-086-0024,Глазовка,village,52.632772,30.52381,3
03-086-0025,Николаевка,village,52.703499,30.241299,3
03-086-0026,Церковье,village,52.936875,30.543923,3
03-086-0027,Октябрь,village,52.670774,30.818116,3
03-086-0028,Дуравичи,village,52.702997,30.712097,3
03-086-0029,Потаповка,village,52.737307,30.499466,3
03-086-0030,Дербичи,village,52.893272,30.670415,3
03-086-0031,Рогинь,village,52.885306,30.632641,3
03-086-0032,Калинино,village,52.58868,30.866338,3
03-086-0033,Уза,village,52.600502,30.811693,3
03-086-0034,Красное Знамя,village,52.591755,30.771817,3
03-086-0035,Сеновец,village,52.567135,30.435883,3
03-086-0036,Широкое,village,52.695728,30.885616,3
03-087-0001,Пыхань,village,52.608224,30.931268,3
03-087-0002,Даниловичи,village,52.638997,30.96553,3
03-087-0003,Присно,village,52.669665,30.983855,3
03-087-0004,Шерстин,village,52.656,31.05732,3
03-087-0005,Новосёлки,village,52.611697,31.084215,3
03-087-0006,Радуга,village,52.583357,31.085374,3
03-087-0007,Золотой Рог,village,52.533146,31.074477,3
03-087-0008,Старое Село,village,52.52838,31.13073,3
03-087-0009,Хальч,village,52.562778,31.140216,3
03-087-0010,Vetka,town_below100,52.558913,31.182518,3
03-087-0011,Vetka,town_below100,52.558913,31.182518,3
03-087-0012,Vetka,town_below100,52.567765,31.181817,3
03-087-0013,Vetka,town_below100,52.563626,31.175223,3
03-087-0014,Vetka,town_below100,52.556405,31.182778,3
03-087-0015,Светиловичи,village,52.798342,31.319619,3
03-087-0016,Светиловичи,village,52.798342,31.319619,3
03-087-0017,Великие Немки,village,52.864104,31.328539,3
03-087-0018,Малые Немки,village,52.860167,31.371613,3
03-087-0019,Столбун,village,52.794025,31.405507,3
03-087-0020,Неглюбка,village,52.759411,31.51449,3
03-087-0021,Яново,village,52.832234,31.50071,3
03-088-0001,Dobrush,town_below100,52.434061,31.308722,3
03-088-0002,Dobrush,town_below100,52.422145,31.31563,3
03-088-0003,Dobrush,town_below100,52.419196,31.316403,3
03-088-0004,Dobrush,town_below100,52.413307,31.319924,3
03-088-0005,Dobrush,town_below100,52.397199,31.336992,3
03-088-0006,Dobrush,town_below100,52.385734,31.341457,3
03-088-0007,Dobrush,town_below100,52.413456,31.321128,3
03-088-0008,Тереховка,village,52.217449,31.424389,3
03-088-0009,Тереховка,village,52.216809,31.435753,3
03-088-0010,Тереховка,village,52.219866,31.425997,3
03-088-0011,Нивки,village,52.157454,31.40565,3
03-088-0012,Борщёвка,village,52.211931,31.559909,3
03-088-0013,Васильевка,village,52.249555,31.507106,3
03-088-0014,Дубровка,village,52.177925,31.549578,3
03-088-0015,Красная Буда,village,52.187589,31.493856,3
03-088-0016,Дубовый Лог,village,52.530796,31.361345,3
03-088-0017,Жгунь,village,52.337024,31.32376,3
03-088-0018,Жгуно-Буда,village,52.353447,31.255623,3
03-088-0019,Иваки,village,52.267774,31.352964,3
03-088-0021,Огородня Гомельская,village,52.322082,31.543694,3
03-088-0022,Хорошевка,village,52.350366,31.602103,3
03-088-0023,Круговец-Калинино,village,52.147524,31.694665,3
03-088-0024,Крупец,village,52.323117,31.362855,3
03-088-0025,Кузьминичи,village,52.268529,31.606145,3
03-088-0026,Красный Партизан,village,52.241549,31.671138,3
03-088-0027,Ленино,village,52.183839,31.682547,3
03-088-0028,Носовичи,village,52.281214,31.267876,3
03-088-0029,Ерёмовка,village,52.24853,31.241034,3
03-088-0030,Логуны,village,52.3066,31.264004,3
03-088-0031,Перерост,village,52.302002,31.467392,3
03-088-0032,Рассвет,village,52.38552,31.307006,3
03-088-0033,Ларищево,village,52.392769,31.216079,3
03-088-0034,Марьино,village,52.475352,31.275062,3
03-088-0035,Иговка,village,52.350014,31.428593,3
03-088-0036,Усохская Буда,village,52.136725,31.528549,3
03-088-0037,Николаевка,village,52.143048,31.457097,3
03-088-0038,Уть,village,52.226618,31.379725,3
03-088-0039,Гордуны,village,52.236993,31.327937,3
03-089-0001,Yelsk,town_below100,51.804039,29.15272,3
03-089-0002,Yelsk,town_below100,51.816256,29.154472,3
03-089-0003,Yelsk,town_below100,51.815143,29.147753,3
03-089-0004,Yelsk,town_below100,51.813105,29.168908,3
03-089-0005,Yelsk,town_below100,51.811574,29.178817,3
03-089-0006,Yelsk,town_below100,51.808906,29.172951,3
03-089-0007,Yelsk,town_below100,51.848297,29.148031,3
03-089-0008,Yelsk,town_below100,51.816161,29.136668,3
03-089-0009,Yelsk,town_below100,51.805799,29.15926,3
03-089-0010,Млынок,village,51.790638,29.20043,3
03-089-0011,Санюки,village,51.845281,29.248247,3
03-089-0012,Добрынь,village,51.764676,29.192687,3
03-089-0013,Кочищи,village,51.740674,28.932256,3
03-089-0014,Ремезы,village,51.825492,28.966742,3
03-089-0015,Роза Люксембург,village,51.685306,29.154562,3
03-089-0016,Движки,village,51.831971,29.048166,3
03-089-0017,Богутичи,village,51.757759,29.106161,3
03-089-0018,Скородное,village,51.630573,28.829579,3
03-089-0019,Валавск,village,51.674187,28.775787,3
03-089-0020,Засинцы,village,51.550305,28.736423,3
03-089-0021,Подгалье,village,51.51271,28.76499,3
03-089-0022,Старое Высокое,village,51.773109,28.832004,3
03-089-0023,Дуброва,village,51.774012,28.781573,3
03-089-0024,Заширье,village,51.760379,28.713974,3
03-090-0001,Zhytkavichy,town_below100,52.220318,27.882566,3
03-090-0002,Zhytkavichy,town_below100,52.214889,27.861509,3
03-090-0003,Zhytkavichy,town_below100,52.216588,27.855005,3
03-090-0004,Zhytkavichy,town_below100,52.215562,27.844028,3
03-090-0005,Zhytkavichy,town_below100,52.205397,27.814976,3
03-090-0006,Zhytkavichy,town_below100,52.225167,27.854781,3
03-090-0007,Zhytkavichy,town_below100,52.203117,27.857,3
03-090-0008,Zhytkavichy,town_below100,52.220138,27.860083,3
03-090-0009,Zhytkavichy,town_below100,52.225167,27.854781,3
03-090-0010,Zhytkavichy,town_below100,52.206109,27.872145,3
03-090-0011,Zhytkavichy,town_below100,52.203018,27.865668,3
03-090-0012,Zhytkavichy,town_below100,52.206109,27.872145,3
03-090-0013,Zhytkavichy,town_below100,52.227093,27.865408,3
03-090-0014,Zhytkavichy,town_below100,52.195599,27.847253,3
03-090-0015,Turaŭ,town_below100,52.07181,27.730328,3
