id,zubr_id,observers,accreditation-reject,let-observer-in-violation,no-let-observer-in,observer-pushed-away,force-beforehand-voting,late-report,home-voting-violation,wrong-voters-number,no-medcine-on-poll-station,non-transparent-counting,observer-limitations,other
05-039-0027,4842,1,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0028,4843,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0029,4844,1,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0030,4845,1,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0031,4846,1,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0032,4847,2,False,False,True,False,True,False,True,True,False,True,True,True
05-039-0033,4848,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0034,4849,4,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0035,4850,5,False,False,True,False,False,False,False,False,False,False,True,False
05-039-0036,4851,1,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0037,4852,1,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0038,4853,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0039,4854,1,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0040,4855,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0041,4856,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0042,4857,2,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0043,4858,1,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0044,4859,2,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0045,4860,2,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0046,4861,4,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0047,4862,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0048,4863,4,False,False,False,False,False,False,False,False,False,False,False,True
05-039-0049,4864,1,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0050,4865,5,False,False,False,True,False,False,False,False,False,False,False,False
05-039-0051,4866,1,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0001,4867,1,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0002,4868,1,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0003,4869,2,False,False,False,False,False,False,False,True,False,True,False,True
05-040-0004,4870,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0005,4871,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0006,4872,4,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0007,4873,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0008,4874,2,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0009,4875,1,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0010,4876,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0011,4877,1,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0012,4878,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0013,4879,2,False,False,True,False,False,False,False,True,False,False,True,True
05-040-0014,4880,2,False,False,False,False,False,False,False,False,False,False,False,True
05-040-0015,4881,0,False,False,False,False,False,False,False,False,False,False,False,True
05-040-0016,4882,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0017,4883,2,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0018,4884,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0019,4885,2,False,False,False,False,False,True,False,True,False,False,False,False
05-040-0020,4886,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0021,4887,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0022,4888,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0023,4889,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0024,4890,1,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0025,4891,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0026,4892,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0027,4893,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0028,4894,1,False,False,True,False,False,False,False,False,False,False,True,False
05-040-0029,4895,1,False,False,True,False,False,False,False,True,False,False,True,True
05-040-0030,4896,1,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0031,4897,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0032,4898,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0033,4899,3,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0034,4900,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0035,4901,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0036,4902,1,False,False,True,False,False,True,True,False,False,False,False,True
05-040-0037,4903,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0038,4904,1,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0039,4905,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0040,4906,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0041,4907,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0042,4908,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0043,4909,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0044,4910,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0045,4911,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0046,4912,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0047,4913,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0048,4914,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0049,4915,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0050,4916,1,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0051,4917,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0052,4918,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0053,4919,1,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0054,4920,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0055,4921,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0056,4922,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0057,4923,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0058,4924,0,False,False,False,False,False,False,False,False,False,False,False,True
05-040-0059,4925,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0060,4926,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0061,4927,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0062,4928,1,False,False,False,False,False,False,False,False,True,False,False,False
05-040-0063,4929,2,False,False,False,False,False,False,False,False,False,False,False,True
05-040-0064,4930,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0065,4931,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0066,4932,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0067,4933,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0068,4934,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0069,4935,0,False,False,False,False,False,False,False,False,False,False,False,False
05-040-0070,4936,0,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0001,4937,5,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0002,4938,2,False,False,False,False,False,True,False,False,False,True,False,False
05-041-0003,4939,4,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0004,4940,3,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0005,4941,1,False,False,True,False,True,False,False,True,True,False,True,True
05-041-0006,4942,2,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0007,4943,4,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0008,4944,2,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0009,4945,0,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0010,4946,0,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0011,4947,2,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0012,4948,2,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0013,4949,0,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0014,4950,0,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0015,4951,0,False,False,False,False,False,False,False,False,False,False,False,False
05-041-0016,4952,3,False,False,False,False,False,False,False,True,False,False,False,False
05-041-0017,4953,1,False,False,False,False,False,False,False,True,False,True,False,True
05-041-0018,4954,2,False,False,False,False,False,False,False,False,False,False,False,False
